Open time,Open,High,Low,Close_1m,Volume,EMA,MACD,Close_prev,Porcentagem,Probabilidade,Direcao,Oscilacao
1705868580000,41749.9,41753.4,41743.9,41745.9,2.717267979999999,41725.99562682885,14.384713864295918,0.63122565,-12.999773,0.4654953436885636,Baixa,Pequena
1705868640000,41744.0,41757.0,41744.0,41757.0,17.29382527,41723.90042965294,14.388449002195557,0.64416647,-0.905329,0.46600805241084675,Baixa,Pequena
1705868700000,41757.1,41759.4,41737.7,41741.8,73.27443175,41720.41626435325,13.053748047255795,0.6243781,-1.0848045,0.46600044714239053,Baixa,Pequena
1705868760000,41741.8,41741.8,41735.6,41735.6,13.26953506,41718.16534481148,12.70794794771791,0.5706845,-11.407298,0.4655628483202405,Baixa,Pequena
1705868820000,41733.8,41733.8,41715.3,41715.3,0.052023970000000475,41716.33011794953,12.713011123254546,0.49437898,-20.820576,0.46516383446871845,Baixa,Pequena
1705868880000,41715.3,41727.6,41715.3,41727.6,45.12448627,41716.4385514179,14.60146614187397,0.4858256,-14.869666,0.4654160782435248,Baixa,Pequena
1705868940000,41727.5,41736.0,41726.7,41736.0,0.5106732099999984,41715.26366209347,15.54707285812765,0.53518957,8.254921,0.46639641731299947,Alta,Pequena
1705869000000,41737.4,41737.4,41725.0,41727.2,0.05390350000000055,41713.08088968226,15.672598916207791,0.52808905,8.69931,0.4664152573667059,Alta,Pequena
1705869060000,41726.7,41729.4,41726.7,41729.4,31.13285219,41711.59466754355,16.500850737007568,0.50811297,-5.059254,0.46583195276650974,Baixa,Pequena
1705869120000,41730.9,41731.0,41728.8,41728.8,17.15642067,41709.72042202182,17.093988868466113,0.51318157,-2.8229117,0.46592675842062553,Baixa,Pequena
1705869180000,41728.7,41728.7,41726.6,41726.6,13.55865804,41707.71204539254,17.66349988181173,0.4982464,-1.9418061,0.46596411201836474,Baixa,Pequena
1705869240000,41726.6,41727.9,41726.6,41727.9,12.79876578,41705.723839644386,18.357479395104747,0.4938073,-3.7753284,0.46588638441443136,Baixa,Pequena
1705869300000,41727.9,41743.9,41727.9,41743.9,0.2817110900000017,41703.38950697538,18.843868091789773,0.54170054,8.721411,0.46641619329964956,Alta,Pequena
1705869360000,41744.0,41745.9,41737.5,41737.9,0.42712002000000027,41699.12524455174,17.56149340149568,0.55451757,12.294329,0.46656768063713405,Alta,Pequena
1705869420000,41742.0,41743.7,41720.0,41721.9,12.10994132,41695.043691346655,16.280186165487976,0.49840915,-7.991755,0.46570763896725526,Baixa,Pequena
1705869480000,41722.0,41722.0,41716.5,41716.5,0.011151059999999546,41692.21671148841,16.037060403672513,0.4289393,-22.646397,0.4650864401888375,Baixa,Pequena
1705869540000,41714.0,41714.0,41714.0,41714.0,0.0338390000000004,41689.66057585561,16.043295370895066,0.39963585,-19.817717,0.4652063429598543,Baixa,Pequena
1705869600000,41714.0,41725.6,41714.0,41725.6,15.19511259,41687.09853120883,16.072441887306923,0.42978096,0.19621849,0.46605475341431046,Alta,Pequena
1705869660000,41731.9,41732.0,41731.9,41732.0,0.004301179999998794,41683.04574502028,14.694771558984938,0.4803419,20.1949,0.46690267538410596,Alta,Pequena
1705869720000,41732.0,41732.0,41718.0,41718.0,45.1371864,41677.89266554873,12.070984753598168,0.4308751,0.25458336,0.4660572293002087,Alta,Pequena
1705869780000,41716.2,41723.8,41716.2,41723.8,30.17930964,41673.67084086965,9.971955271052138,0.40602326,-15.472031,0.465390544093984,Baixa,Pequena
1705869840000,41718.4,41724.0,41718.2,41722.4,13.24116237,41668.39408727698,6.55723829119961,0.40012652,-7.136309,0.46574390397027143,Baixa,Pequena
1705869900000,41724.0,41725.9,41718.2,41718.2,0.06744700999999864,41662.70925435877,2.2459851526800776,0.39261004,-3.3035576,0.465906383318995,Baixa,Pequena
1705869960000,41718.2,41718.9,41700.0,41700.0,0.08102028000000061,41656.868123238644,-2.8617740917907213,0.32129228,-19.702328,0.4652112316394624,Baixa,Pequena
1705870020000,41692.3,41692.3,41654.5,41654.9,12.95604994,41652.32792568482,-7.486415540668531,0.14440162,-63.22009,0.4633670153420514,Baixa,Pequena
1705870080000,41656.0,41665.9,41651.6,41658.0,0.3776631100000003,41652.05718102006,-8.688246400284697,0.069856845,-78.25754,0.46272992764471615,Baixa,Pequena
1705870140000,41658.0,41666.9,41658.0,41659.2,14.88202544,41651.431621127434,-10.41148147709464,0.07990953,-44.66161,0.464153401762952,Baixa,Pequena
1705870200000,41659.3,41661.9,41642.1,41647.7,2.7748804099999997,41650.61389703558,-12.581698153648176,0.051960174,-25.619066,0.4649604441328906,Baixa,Pequena
1705870260000,41647.7,41647.7,41629.6,41638.0,66.45556149,41650.920623039325,-13.997768193134107,0.0022172472,-97.2253,0.46192646982980307,Baixa,Pequena
1705870320000,41639.9,41639.9,41628.2,41639.4,43.15964196,41652.28068862241,-14.613948233447445,0.0002656157,-99.48881,0.46183059973298257,Baixa,Pequena
1705870380000,41639.9,41643.8,41628.2,41633.9,101.98940493,41653.63655058267,-15.330396965138789,0.00032500736,-85.34185,0.4624298254828807,Baixa,Pequena
1705870440000,41633.9,41633.9,41630.4,41631.2,12.22840504,41655.71408222295,-15.4618584813652,4.2164138e-05,-84.125885,0.4624813359169959,Baixa,Pequena
1705870500000,41628.1,41644.8,41623.7,41644.8,28.90659801,41658.294511930624,-15.129842329624807,8.847613e-05,-72.77719,0.4629621025729718,Baixa,Pequena
1705870560000,41645.9,41656.3,41640.2,41645.3,29.85594255,41659.71498687069,-15.870725825705449,0.018185874,43031.145,0.999996669897005,Alta,Grande
1705870620000,41645.8,41645.9,41639.2,41645.9,29.49591899,41661.23235390971,-16.63642474869266,0.009341242,10457.923,0.8485363412754438,Alta,Pequena
1705870680000,41645.9,41650.4,41645.9,41650.4,0.010851240000000928,41662.8462859002,-17.432841559500957,0.023350721,28.400326,0.46725061820975233,Alta,Pequena
1705870740000,41650.4,41650.4,41649.9,41649.9,0.25971520999999953,41664.15642125812,-18.6539722298985,0.036722865,293.12616,0.4784880386772889,Alta,Pequena
1705870800000,41650.0,41650.0,41629.3,41630.8,0.3749467899999992,41665.65709718003,-19.890339416757342,0.0057011014,-75.5849,0.4628431546969948,Baixa,Pequena
1705870860000,41624.5,41635.9,41623.2,41628.1,0.46236941000000087,41669.32626530424,-19.2343522346564,1.1456808e-05,-99.9688,0.4618102703024959,Baixa,Pequena
1705870920000,41628.2,41639.1,41627.8,41639.0,43.36684181,41673.665872178375,-17.842392562452005,0.00020980147,-96.319984,0.46196481316235843,Baixa,Pequena
1705870980000,41639.1,41656.3,41636.3,41644.1,26.87469584,41677.314911355046,-16.916038325376576,0.0173111,150998.8,1.0,Alta,Grande
1705871040000,41644.1,41647.0,41644.1,41645.8,0.026027150000000887,41680.811217813476,-16.006894723512232,0.027500993,13008.103,0.9035700322511377,Alta,Pequena
1705871100000,41644.1,41644.1,41641.3,41643.8,0.06526734999999917,41684.49660916226,-14.786760239330762,0.023154976,33.757973,0.46747781949732153,Alta,Pequena
1705871160000,41645.3,41660.9,41645.3,41660.9,1.0672238899999993,41688.78046275829,-12.810708439690643,0.08338288,203.19952,0.4746683503121826,Alta,Pequena
1705871220000,41662.6,41679.4,41662.6,41671.3,0.02729980000000154,41691.7152483118,-11.843301110835455,0.18113276,682.2628,0.4950351562431324,Alta,Pequena
1705871280000,41671.3,41671.3,41663.6,41663.7,0.06344701000000086,41693.8642218183,-11.495180467660246,0.18005802,115.941216,0.4709642218999459,Alta,Pequena
1705871340000,41663.6,41663.6,41663.6,41663.6,0.06616946000000112,41697.03940306233,-10.109831130845123,0.16504475,-8.881891,0.465669902463015,Baixa,Pequena
1705871400000,41663.7,41671.2,41663.7,41671.2,0.029088949999998448,41700.559340226784,-8.184387706322013,0.19045928,5.77662,0.4662913397100582,Alta,Pequena
1705871460000,41671.3,41688.2,41671.3,41688.2,13.52041859,41703.64979709277,-6.381594277831027,0.2565761,55.458496,0.46839817304227044,Alta,Pequena
1705871520000,41688.1,41692.6,41688.1,41692.5,0.02834436999999923,41705.27609152358,-5.718660203245236,0.31150606,63.555206,0.468741610765174,Alta,Pequena
1705871580000,41692.6,41693.8,41692.6,41693.8,0.01003478999999885,41706.620943262904,-5.227152926905546,0.32675487,27.352036,0.46720616567721196,Alta,Pequena
1705871640000,41692.4,41693.8,41692.4,41693.8,0.007839480000001231,41707.97051623794,-4.656143233434705,0.3285696,5.4777503,0.46627866942541524,Alta,Pequena
1705871700000,41693.8,41708.9,41693.8,41708.9,32.24043015,41709.46214952614,-3.859601504926104,0.37578312,15.004599,0.46668259518601235,Alta,Pequena
1705871760000,41709.0,41715.8,41700.1,41700.1,31.20416128,41709.521323160465,-4.324239495013899,0.39365947,19.810081,0.46688635711116583,Alta,Pequena
1705871820000,41700.2,41701.8,41694.9,41696.0,44.85519443,41710.51304138788,-3.9583885006213677,0.35675585,-5.063361,0.4658317810027995,Baixa,Pequena
1705871880000,41696.0,41697.4,41696.0,41697.4,12.33675436,41712.04072995503,-3.0163984895843896,0.35238078,-10.485888,0.4656019076469274,Baixa,Pequena
1705871940000,41697.4,41697.4,41697.4,41697.4,0.015211969999999297,41713.58185942398,-1.9127472610998666,0.3578029,0.29349327,0.4660588789043414,Alta,Pequena
1705872000000,41697.4,41710.6,41697.4,41710.6,46.1364084,41715.28521304756,-0.4762651874916628,0.39785525,12.904919,0.4665935707484553,Alta,Pequena
1705872060000,41710.7,41722.2,41710.7,41722.2,31.38502299,41715.77839336835,0.020135789185587782,0.4589097,28.257679,0.46724456913392215,Alta,Pequena
1705872120000,41722.2,41727.0,41722.2,41727.0,14.7780991,41715.10243477555,-0.5276598484197166,0.49637082,24.761665,0.46709632174675747,Alta,Pequena
1705872180000,41726.9,41726.9,41718.0,41718.0,47.27421019,41713.85005948877,-1.7078985008047312,0.47866684,4.3052316,0.4662289600647628,Alta,Pequena
1705872240000,41716.5,41717.4,41716.5,41717.3,15.9397895,41713.41322364548,-2.2731064025720116,0.45241562,-8.855319,0.4656710277721832,Baixa,Pequena
1705872300000,41717.2,41717.3,41717.2,41717.3,0.0003400499999983708,41713.00408929238,-2.890181122245849,0.4532392,-5.3121805,0.4658212293925989,Baixa,Pequena
1705872360000,41717.3,41719.0,41717.3,41718.9,3.0058389400000003,41712.55188816526,-3.635753857211967,0.45768073,1.1637807,0.466095771549785,Alta,Pequena
1705872420000,41719.0,41720.3,41719.0,41720.3,16.24232796,41711.88366586687,-4.697401182820613,0.46377972,2.3255944,0.4661450322890679,Alta,Pequena
1705872480000,41720.3,41720.7,41720.3,41720.7,0.00829096000000007,41710.997735958124,-6.126668843033258,0.46645245,1.9165635,0.46612768894307577,Alta,Pequena
1705872600000,41721.0,41721.0,41721.0,41721.0,0.0009731200000011597,41708.84764974385,-10.054265356142423,0.4652521,0.31747818,0.46605989472907944,Alta,Pequena
1705872660000,41720.9,41720.9,41699.4,41699.9,28.64355773,41707.56845498005,-12.684943036612822,0.40829512,-12.468004,0.4655178846054564,Baixa,Pequena
1705872720000,41699.8,41699.9,41699.8,41699.8,0.022004339999998734,41708.37566076742,-13.709772468253504,0.36118895,-22.367048,0.46509828109060525,Baixa,Pequena
1705872840000,41699.8,41709.9,41687.7,41690.6,32.9707206,41710.27608420618,-15.994870617789275,0.35059747,-14.131361,0.4654473750197209,Baixa,Pequena
1705872900000,41691.9,41691.9,41674.3,41685.9,46.18802166,41712.34725096473,-16.34007459719578,0.30301407,-16.106493,0.4653636509225204,Baixa,Pequena
1705872960000,41686.0,41691.2,41686.0,41691.2,0.11698611999999997,41715.13117211891,-16.06446113675338,0.3200342,-8.717478,0.4656768734615944,Baixa,Pequena
1705873020000,41690.7,41691.9,41690.7,41691.9,0.016011379999998354,41717.65024286827,-16.018649612538866,0.33593234,10.863614,0.4665070181814378,Alta,Pequena
1705873080000,41692.0,41694.6,41692.0,41694.6,0.019328579999999818,41720.36079474915,-15.798451636350364,0.35037184,9.479499,0.46644833500821914,Alta,Pequena
1705873140000,41695.5,41697.3,41695.5,41697.3,0.02346997000000073,41723.07245735432,-15.56251237748802,0.36943212,9.972179,0.4664692248666673,Alta,Pequena
1705873200000,41697.5,41699.7,41697.3,41697.3,13.34083381,41725.78534760215,-15.309913361597864,0.38055116,8.613515,0.4664116202619666,Alta,Pequena
1705873260000,41688.8,41690.3,41686.9,41690.3,0.3476871899999985,41728.78380524448,-14.764815514245129,0.34418356,-6.8344235,0.4657567001412399,Baixa,Pequena
1705873320000,41691.4,41704.9,41691.4,41704.9,0.044004300000000995,41732.83473211232,-13.1415842179631,0.3988896,4.8189163,0.4662507374623607,Alta,Pequena
1705873380000,41704.9,41704.9,41698.2,41703.9,12.76068233,41735.7752302294,-12.365145956617198,0.42209005,22.635162,0.46700614916100724,Alta,Pequena
1705873440000,41703.9,41704.8,41703.9,41704.8,0.34368075000000076,41739.13051762197,-11.092453543678857,0.43227127,8.368647,0.46640123616566465,Alta,Pequena
1705873500000,41704.9,41705.3,41704.9,41705.3,13.63317625,41742.74425631901,-9.398326812355663,0.44110408,4.5047283,0.4662374157130521,Alta,Pequena
1705873560000,41705.4,41727.8,41705.4,41727.7,16.6947751,41746.685756984174,-7.1502112125454005,0.5128163,18.632984,0.4668364458758764,Alta,Pequena
1705873620000,41727.7,41729.9,41719.3,41721.6,17.63528595,41748.68425771935,-6.457522411154059,0.5479538,24.223244,0.46707349184682584,Alta,Pequena
1705873680000,41721.6,41721.6,41718.0,41718.2,15.8987746,41751.53523221613,-4.858381105943408,0.52855253,3.0685902,0.46617652946243565,Alta,Pequena
1705873740000,41718.1,41718.1,41713.4,41713.7,15.97786099,41755.04420402835,-2.400446114850638,0.51362544,-6.264824,0.46578084445933815,Baixa,Pequena
1705873800000,41713.8,41713.9,41712.0,41713.9,0.02496096999999864,41759.39622550503,1.2298701263644034,0.50914514,-3.671801,0.46589077036554477,Baixa,Pequena
1705873860000,41713.9,41724.6,41713.9,41724.6,0.02160230999999868,41764.18530187398,5.825221108767438,0.5510742,7.2910666,0.4663555505602318,Alta,Pequena
1705873920000,41724.0,41765.9,41724.0,41765.9,0.40240069000000034,41768.352175755455,10.5163749647254,0.6906685,35.652576,0.4675581652943612,Alta,Pequena
1705873980000,41761.1,41764.8,41748.7,41752.8,0.04029973999999825,41768.61029951919,12.145936795946907,0.7416075,34.57489,0.4675124627386854,Alta,Pequena
1705874040000,41755.5,41757.9,41755.5,41757.9,0.012079960000001222,41770.27454157384,15.383000270761842,0.7574729,9.672415,0.46645651559965495,Alta,Pequena
1705874100000,41757.9,41814.5,41757.9,41801.9,97.50163052,41771.5771248974,18.77164492011798,0.8678961,17.029036,0.46676843710343247,Alta,Pequena
1705874160000,41799.9,41799.9,41790.1,41799.8,26.75659857,41768.38524330765,18.343745619189576,0.947497,25.086594,0.4671100991268343,Alta,Pequena
1705874220000,41797.0,41797.5,41793.1,41795.3,0.04536484999999857,41765.07842681372,17.744590575181064,0.936331,7.885146,0.466380737564668,Alta,Pequena
1705874280000,41795.3,41795.3,41786.2,41786.2,0.12076250000000144,41761.897208583585,17.179929547004576,0.89737934,-5.289483,0.46582219185955576,Baixa,Pequena
1705874340000,41786.2,41786.2,41782.1,41785.7,0.06375673000000148,41759.33902001344,17.135872314000153,0.8729229,-6.77197,0.4657593476293092,Baixa,Pequena
1705874400000,41785.2,41790.9,41777.5,41782.8,43.07278749,41756.56418001485,16.881299302935076,0.85849434,-4.333174,0.4658627341107083,Baixa,Pequena
1705874460000,41780.4,41780.4,41774.1,41774.1,14.31648262,41753.80251475325,16.60609812441544,0.8214569,-5.8958235,0.4657964896182809,Baixa,Pequena
1705874520000,41774.0,41780.2,41769.4,41780.1,31.91362245,41751.665937358855,16.89911628383561,0.8154482,-5.014139,0.4658338658592989,Baixa,Pequena
1705874580000,41778.0,41780.1,41774.0,41774.5,12.60439425,41748.672878133475,16.416399588648346,0.81059897,-1.3217926,0.4659903986116368,Baixa,Pequena
1705874640000,41775.8,41775.8,41748.5,41760.4,17.24198651,41745.95423372647,16.131675376396743,0.73438036,-9.941506,0.46562498508341654,Baixa,Pequena
1705874700000,41760.5,41760.5,41756.1,41756.5,12.58189836,41744.43362675032,16.969257558201207,0.7157188,-11.704946,0.46555023036299104,Baixa,Pequena
1705874760000,41759.1,41775.8,41759.1,41765.8,13.2605408,41743.16348219771,18.1885823421253,0.74373806,1.2742281,0.4661004568211102,Alta,Pequena
1705874820000,41764.1,41764.1,41759.9,41760.5,0.08812912000000139,41740.78069085011,18.533413868630305,0.7273297,1.6222715,0.4661152116063799,Alta,Pequena
1705874880000,41760.1,41764.0,41760.1,41764.0,14.5625513,41738.70497409749,19.243603724375134,0.7276464,-2.1636188,0.4659547091777109,Baixa,Pequena
1705874940000,41764.0,41774.0,41764.0,41774.0,0.027999999999998693,41736.042339791966,19.513793631529552,0.75483155,3.7812114,0.46620674147771957,Alta,Pequena
1705875000000,41773.2,41780.2,41773.2,41780.1,0.3284610100000016,41732.04679661217,18.55663538747467,0.78464484,7.8332543,0.4663785369543719,Alta,Pequena
1705875060000,41780.1,41780.2,41780.1,41780.2,0.04021854999999874,41726.98856467661,16.443947804888012,0.7938631,5.1708937,0.4662656615390086,Alta,Pequena
1705875120000,41780.2,41780.2,41762.0,41762.0,15.0626387,41721.38736095836,13.498023685948285,0.72694,-7.354265,0.46573466149065856,Baixa,Pequena
1705875180000,41756.1,41756.1,41745.5,41745.9,0.13972606000000098,41717.11234632239,11.394709284155397,0.6279942,-20.893896,0.46516072244586587,Baixa,Pequena
1705875240000,41747.7,41753.8,41746.1,41750.0,12.76222022,41714.0820669879,10.183646767181926,0.61954266,-14.773893,0.46542014097881584,Baixa,Pequena
1705875300000,41749.0,41749.0,41736.1,41736.1,0.3033555399999983,41710.301231934,8.072310292540351,0.5755903,-8.344645,0.4656926781817444,Baixa,Pequena
1705875360000,41735.3,41735.4,41735.3,41735.4,2.101690229999999,41707.58557213758,6.675334497012954,0.53763616,-13.220477,0.46548598918132905,Baixa,Pequena
